State,District,ConstituencyEN,ElectionType,CandidateName,Party,BallotVotes,Election,AdvanceBallotVotes,Gender,ConstituencyMM
Yangon Region,Yangon (East),Dagon Myothit (North),Pyithu,ဦးမြတ်စိုး,အမျိုးသားတိုးတက်ရေးပါတီ,998,2015,76,m,ဒဂုံမြို့သစ်မြောက်ပိုင်း
Yangon Region,Yangon (East),Dagon Myothit (North),Pyithu,ဒေါ်ဇာခြည်လင်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,11988,2015,1233,f,ဒဂုံမြို့သစ်မြောက်ပိုင်း
Yangon Region,Yangon (East),Dagon Myothit (North),Pyithu,ဦးညီညီဖုန်းကျော်,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,184,2015,11,m,ဒဂုံမြို့သစ်မြောက်ပိုင်း
Rakhine State,Maungdaw,Buthidaung,Pyithu,ဦးအောင်ထွန်းစိန်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,621,2015,93,m,ဘူးသီးတောင်
Rakhine State,Maungdaw,Buthidaung,Pyithu,ဦးမောင်စန်ရွှေ,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,7186,2015,3310,m,ဘူးသီးတောင်
Rakhine State,Maungdaw,Buthidaung,Pyithu,ဦးသိန်းနိုင်,တစ်သီးပုဂ္ဂလ,305,2015,23,m,ဘူးသီးတောင်
Rakhine State,Maungdaw,Buthidaung,Pyithu,ဦးအောင်သောင်းရွှေ,ရခိုင်အမျိုးသားပါတီ,10746,2015,1272,m,ဘူးသီးတောင်
Rakhine State,Maungdaw,Buthidaung,Pyithu,ဦးမောင်လှဇံ,မြိုတိုင်းရင်းသားဖွံ့ဖြိုးရေးပါတီ(မ.တ.ဖ.ပ),996,2015,57,m,ဘူးသီးတောင်
Rakhine State,Maungdaw,Buthidaung,Pyithu,ဦးသန်းဌေး,ခမီအမျိုးသားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,1755,2015,78,m,ဘူးသီးတောင်
Sagaing Region,Hkamti,Lay Shi,Pyithu,ဦးရှိသီး,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,2680,2015,251,m,လေရှီး
Sagaing Region,Hkamti,Lay Shi,Pyithu,ဦးကျော်ဌေး,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,4446,2015,241,m,လေရှီး
Yangon Region,Yangon (East),Thingangyun,Pyithu,ဦးအေးကြည်,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,409,2015,69,m,သင်္ဃန်းကျွန်း
Yangon Region,Yangon (East),Thingangyun,Pyithu,ဦးသိန်းညွန့်,အမျိုးသားဒီမိုကရေစီပါတီသစ်,4826,2015,427,m,သင်္ဃန်းကျွန်း
Yangon Region,Yangon (East),Thingangyun,Pyithu,ဦးရွှေလှ(ခ)ဦးရွှေလှဝင်း,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,73142,2015,3828,m,သင်္ဃန်းကျွန်း
Yangon Region,Yangon (East),Thingangyun,Pyithu,ဦးမောင်မောင်တာ,ညီညွတ်သောဒီမိုကရက်တစ်ပါတီ(UDP),124,2015,7,m,သင်္ဃန်းကျွန်း
Yangon Region,Yangon (East),Thingangyun,Pyithu,ဦးရန်နိုင်,အမျိုးသားညီညွတ်ရေးကွန်ဂရက်ပါတီ,956,2015,36,m,သင်္ဃန်းကျွန်း
Yangon Region,Yangon (East),Thingangyun,Pyithu,ဦးဟန်တင်,အမျိုးသားဖွံ့ဖြိုးတိုးတက်ရေးဒီမိုကရက်တစ်ပါတီ,93,2015,8,m,သင်္ဃန်းကျွန်း
Yangon Region,Yangon (East),Thingangyun,Pyithu,ဦးသန့်ဇင်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,9403,2015,1189,m,သင်္ဃန်းကျွန်း
Yangon Region,Yangon (East),Thingangyun,Pyithu,ဦးခင်မောင်ကျော်,တစ်သီးပုဂ္ဂလ,907,2015,126,m,သင်္ဃန်းကျွန်း
Yangon Region,Yangon (East),Thingangyun,Pyithu,ဦးလပ်သင်း,အမျိုးသားတိုးတက်ရေးပါတီ,669,2015,48,m,သင်္ဃန်းကျွန်း
Yangon Region,Yangon (East),Thingangyun,Pyithu,ဦးဝင်းမောင်(ခ)ဦးဝင်းထိုက်,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,126,2015,9,m,သင်္ဃန်းကျွန်း
Mandalay Region,Pyinoolwin,Thabeikkyin,Pyithu,ဦးထွန်းထွန်း,အမျိုးသားတိုးတက်ရေးပါတီ,2879,2015,31,m,သပိတ်ကျဉ်း
Mandalay Region,Pyinoolwin,Thabeikkyin,Pyithu,ဦးသန်းအောင်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,12631,2015,1032,m,သပိတ်ကျဉ်း
Mandalay Region,Pyinoolwin,Thabeikkyin,Pyithu,ဦးတင်လှိုင်သိန်း,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,2566,2015,138,m,သပိတ်ကျဉ်း
Mandalay Region,Pyinoolwin,Thabeikkyin,Pyithu,ဒေါက်တာအောင်နိုင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,44084,2015,1265,f,သပိတ်ကျဉ်း
Mandalay Region,Pyinoolwin,Thabeikkyin,Pyithu,ဦးသက်နိုင်ထွန်း,ညီညွတ်သောဒီမိုကရက်တစ်ပါတီ(UDP),667,2015,36,m,သပိတ်ကျဉ်း
Mon State,Mawlamyine,Mudon,Pyithu,ဒေါ်ကျင်သန်း(ခ)မိလေးမွန်,မွန်အမျိုးသားပါတီ,17161,2015,966,f,မုဒုံ
Mon State,Mawlamyine,Mudon,Pyithu,ဦးအောင်ကြည်,အမျိုးသားတိုးတက်ရေးပါတီ,516,2015,34,m,မုဒုံ
Mon State,Mawlamyine,Mudon,Pyithu,ဦးမင်းမြရှိန်,မွန်ဒေသလုံးဆိုင်ရာဒီမိုကရေစီပါတီ,0,2015,0,m,မုဒုံ
Mon State,Mawlamyine,Mudon,Pyithu,ဦးအောင်မင်း,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,686,2015,63,m,မုဒုံ
Mon State,Mawlamyine,Mudon,Pyithu,ဦးစောထွန်း,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,26952,2015,1711,m,မုဒုံ
Mon State,Mawlamyine,Mudon,Pyithu,ဦးကျော်ကျော်လွင်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,11743,2015,2614,m,မုဒုံ
Mon State,Mawlamyine,Mudon,Pyithu,ဒေါ်အိအိအေး,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,512,2015,73,f,မုဒုံ
Mon State,Mawlamyine,Mudon,Pyithu,ဒေါ်မိုးမိုးခိုင်,အမျိုးသမီးပါတီ(မွန်),825,2015,67,f,မုဒုံ
Shan State (South),Langkho,Mongnai,Pyithu,ဦးအောင်သန်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,2987,2015,1238,m,မိုးနဲ
Shan State (South),Langkho,Mongnai,Pyithu,ဦးစိုင်းစန်သိန်း,ရှမ်းတိုင်းရင်းသားများဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,9145,2015,497,m,မိုးနဲ
Shan State (South),Langkho,Mongnai,Pyithu,ဦးစိုင်းမောင်ကြီး,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,2181,2015,278,m,မိုးနဲ
Kachin State,Myitkyina,Tanai,Pyithu,ဦးအင်ဗွေထွယ်အောင်,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,391,2015,39,m,တနိုင်း
Kachin State,Myitkyina,Tanai,Pyithu,ဦးဇော်တောင်(ခ)ဦးဝအင်ဒူဇော်တောင်,ကချင်ဒီမိုကရက်တစ်ပါတီ(KDP),285,2015,18,m,တနိုင်း
Kachin State,Myitkyina,Tanai,Pyithu,ဦးငွါးဇာဒီး,လီဆူအမျိုးသားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ(ဒူးလေးပါတီ),1709,2015,82,m,တနိုင်း
Kachin State,Myitkyina,Tanai,Pyithu,ဦးရဲဝင်း,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,270,2015,32,m,တနိုင်း
Kachin State,Myitkyina,Tanai,Pyithu,ဦးတန်မိုင်,ကချင်ပြည်နယ်ဒီမိုကရေစီပါတီ,911,2015,91,m,တနိုင်း
Kachin State,Myitkyina,Tanai,Pyithu,ဒေါ်ဂျာအောင်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,3558,2015,1329,f,တနိုင်း
Kachin State,Myitkyina,Tanai,Pyithu,ဦးလင်းလင်းဦး,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,4598,2015,478,m,တနိုင်း
Kachin State,Myitkyina,Tanai,Pyithu,ဒေါ်ဂျာဆမ်လု,ကချင်အမျိုးသားများဒီမိုကရေစီကွန်ဂရက်ပါတီ,403,2015,40,f,တနိုင်း
Yangon Region,Yangon (East),Pazundaung,Pyithu,ဦးထွန်းအောင်ကြည်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,1480,2015,386,m,ပုဇွန်တောင်
Yangon Region,Yangon (East),Pazundaung,Pyithu,ဒေါ်ခင်သွယ်တင့်,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,262,2015,22,f,ပုဇွန်တောင်
Yangon Region,Yangon (East),Pazundaung,Pyithu,ဦးခင်မောင်ထွေး,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,148,2015,17,m,ပုဇွန်တောင်
Yangon Region,Yangon (East),Pazundaung,Pyithu,ဦးမြင့်လွင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,17767,2015,1362,m,ပုဇွန်တောင်
Yangon Region,Yangon (East),Pazundaung,Pyithu,ဦးမြင့်သိန်း,အမျိုးသားတိုးတက်ရေးပါတီ,105,2015,11,m,ပုဇွန်တောင်
Sagaing Region,Shwebo,Tabayin,Pyithu,ဝဏ္ဏကျော်ထင်ဦးဝင်းမြင့်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,15487,2015,2174,f,ဒီပဲယင်း
Sagaing Region,Shwebo,Tabayin,Pyithu,ဦးဝင်းမြင့်အောင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,57895,2015,3577,m,ဒီပဲယင်း
Sagaing Region,Shwebo,Tabayin,Pyithu,ဦးဝင်းအောင်,အမျိုးသားတိုးတက်ရေးပါတီ,415,2015,20,m,ဒီပဲယင်း
Sagaing Region,Shwebo,Tabayin,Pyithu,ဦးစိုးနိုင်ဝင်း,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,393,2015,20,m,ဒီပဲယင်း
Sagaing Region,Shwebo,Tabayin,Pyithu,ဦးမျိုးမြင့်အောင်,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,502,2015,37,m,ဒီပဲယင်း
Bago Region (West),Pyay,Pyay,Pyithu,ဦးသိန်းဇော်,ပြည်ထောင်စုမြန်မာနိုင်ငံအမျိုးသားနိုင်ငံရေးအဖွဲ့ချုပ်ပါတီ,495,2015,39,m,ပြည်
Bago Region (West),Pyay,Pyay,Pyithu,ဦးသာထူး,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,1850,2015,200,m,ပြည်
Bago Region (West),Pyay,Pyay,Pyithu,ဦးမြင့်သောင်း,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,1074,2015,74,m,ပြည်
Bago Region (West),Pyay,Pyay,Pyithu,ဦးဝင်းမြင့်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,28103,2015,3798,m,ပြည်
Bago Region (West),Pyay,Pyay,Pyithu,ဦးကြည်ဝင်း,အမျိုးသားတိုးတက်ရေးပါတီ,2604,2015,183,m,ပြည်
Bago Region (West),Pyay,Pyay,Pyithu,ဒေါက်တာခင်စိုးစိုးကြည်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,85883,2015,4825,f,ပြည်
Yangon Region,Yangon (East),Yankin,Pyithu,ဒေါက်တာတင်အောင်ရွှေ,ဖက်ဒရယ်ပြည်ထောင်စုပါတီ,141,2015,22,f,ရန်ကင်း
Yangon Region,Yangon (East),Yankin,Pyithu,ဦးသာဝင်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,5755,2015,868,m,ရန်ကင်း
Yangon Region,Yangon (East),Yankin,Pyithu,ဒေါက်တာအောင်မြင့်သိန်း,အမျိုးသားတိုးတက်ရေးပါတီ,321,2015,30,f,ရန်ကင်း
Yangon Region,Yangon (East),Yankin,Pyithu,ဦးမျိုးသန့်(ရဲကျော်သူ),အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,312,2015,32,m,ရန်ကင်း
Yangon Region,Yangon (East),Yankin,Pyithu,ဦးရဲလင်းတင်,ရခိုင်အမျိုးသားပါတီ,137,2015,20,m,ရန်ကင်း
Yangon Region,Yangon (East),Yankin,Pyithu,ဦးဇင်မောင်မောင်ဌေး,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,292,2015,25,m,ရန်ကင်း
Yangon Region,Yangon (East),Yankin,Pyithu,ဒေါ်ဇင်မာအောင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,25221,2015,2171,f,ရန်ကင်း
Mandalay Region,Kyaukse,Myittha,Pyithu,ဦးကြည်မောင်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,31725,2015,1367,m,မြစ်သား
Mandalay Region,Kyaukse,Myittha,Pyithu,ဦးခင်အောင်လင်း,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,1535,2015,38,m,မြစ်သား
Mandalay Region,Kyaukse,Myittha,Pyithu,ဦးမောင်ကို,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,2485,2015,64,m,မြစ်သား
Mandalay Region,Kyaukse,Myittha,Pyithu,ဦးဝင်းမြင့်(ခ)ဦးဝင်းမြင့်စိုး,အမျိုးသားတိုးတက်ရေးပါတီ,2804,2015,81,m,မြစ်သား
Mandalay Region,Kyaukse,Myittha,Pyithu,ဒေါက်တာဦးလင်းလင်းကျော်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,64310,2015,1627,f,မြစ်သား
Mon State,Mawlamyine,Chaungzon,Pyithu,ဦးလှမောင်(ခ)နိုင်လှမောင်,မွန်ဒေသလုံးဆိုင်ရာဒီမိုကရေစီပါတီ,9498,2015,622,m,ချောင်းဆုံ
Mon State,Mawlamyine,Chaungzon,Pyithu,ဒေါ်ခင်ဌေးကြွယ်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,22021,2015,1559,f,ချောင်းဆုံ
Mon State,Mawlamyine,Chaungzon,Pyithu,ဦးမင်းအောင်သူ,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,14437,2015,2176,m,ချောင်းဆုံ
Mon State,Mawlamyine,Chaungzon,Pyithu,ဒေါက်တာစည်သူအောင်,မွန်အမျိုးသားပါတီ,2721,2015,260,f,ချောင်းဆုံ
Mandalay Region,Mandalay,Patheingyi,Pyithu,သူရဦးရွှေလှ,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,3301,2015,97,f,ပုသိမ်ကြီး
Mandalay Region,Mandalay,Patheingyi,Pyithu,ဦးအောင်သန့်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,23382,2015,1681,m,ပုသိမ်ကြီး
Mandalay Region,Mandalay,Patheingyi,Pyithu,ဦးညွန့်ဦး,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,1912,2015,34,m,ပုသိမ်ကြီး
Mandalay Region,Mandalay,Patheingyi,Pyithu,ဦးဇော်မျိုးအောင်,အမျိုးသားတိုးတက်ရေးပါတီ,3098,2015,40,m,ပုသိမ်ကြီး
Mandalay Region,Mandalay,Patheingyi,Pyithu,ဦးသောင်းဌေးလင်း,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,70396,2015,1245,m,ပုသိမ်ကြီး
Shan State (East),Tachileik,Tachileik,Pyithu,ဦးဘထွန်း,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,1594,2015,35,m,တာချီလိတ်
Shan State (East),Tachileik,Tachileik,Pyithu,ဦးဌေးဝင်း,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,28838,2015,1202,m,တာချီလိတ်
Shan State (East),Tachileik,Tachileik,Pyithu,ဒေါ်တင်မေထွန်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,8933,2015,1983,f,တာချီလိတ်
Shan State (East),Tachileik,Tachileik,Pyithu,ဦးအော်စကာလု,လားဟူအမျိုးသားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,2955,2015,44,m,တာချီလိတ်
Shan State (East),Tachileik,Tachileik,Pyithu,ဦးကျော်ဆန်း,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,1615,2015,42,m,တာချီလိတ်
Shan State (East),Tachileik,Tachileik,Pyithu,ဦးစိုင်းအောင်ခမ်းရှဲန်,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,6317,2015,77,m,တာချီလိတ်
Shan State (East),Tachileik,Tachileik,Pyithu,ဦးစိုင်းသိန်းအောင်,ရှမ်းတိုင်းရင်းသားများဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,6788,2015,137,m,တာချီလိတ်
Ayeyarwady Region,Maubin,Danubyu,Pyithu,ဦးအေးလှိုင်,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,2208,2015,332,m,ဓနုဖြူ
Ayeyarwady Region,Maubin,Danubyu,Pyithu,ဦးတင်လှ,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,58547,2015,4303,m,ဓနုဖြူ
Ayeyarwady Region,Maubin,Danubyu,Pyithu,ဦးဝင်းမြင့်,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,3523,2015,488,m,ဓနုဖြူ
Ayeyarwady Region,Maubin,Danubyu,Pyithu,ဦးကြည်တင့်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,29157,2015,3831,m,ဓနုဖြူ
Mandalay Region,Pyinoolwin,Madaya,Pyithu,ဦးခင်သန်း,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,4258,2015,129,m,မတ္တရာ
Mandalay Region,Pyinoolwin,Madaya,Pyithu,ဦးအောင်မြင့်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,26839,2015,1492,m,မတ္တရာ
Mandalay Region,Pyinoolwin,Madaya,Pyithu,ဦးဇော်မင်းလွင်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,91959,2015,2410,m,မတ္တရာ
Mandalay Region,Pyinoolwin,Madaya,Pyithu,ဒေါ်ထက်မွန်ဆွေ,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,3564,2015,92,f,မတ္တရာ
Magway Region,Thayet,Aunglan,Pyithu,ဦးအောင်ထူးမြင့်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,82759,2015,3326,m,အောင်လံ
Magway Region,Thayet,Aunglan,Pyithu,ဦးထွန်းအောင်ကြည်,ညီညွတ်သောဒီမိုကရက်တစ်ပါတီ(UDP),1140,2015,44,m,အောင်လံ
Magway Region,Thayet,Aunglan,Pyithu,ဦးတင်အောင်ချစ်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,32867,2015,2810,m,အောင်လံ
Magway Region,Thayet,Aunglan,Pyithu,ဦးအောင်မိုး,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,2144,2015,103,m,အောင်လံ
Magway Region,Thayet,Aunglan,Pyithu,ဒေါ်ဝင်းမြတ်မွန်,အမျိုးသားတိုးတက်ရေးပါတီ,4080,2015,113,f,အောင်လံ
Magway Region,Thayet,Aunglan,Pyithu,ဦးကျော်စိုးလင်း,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,1743,2015,45,m,အောင်လံ
Ayeyarwady Region,Labutta,Labutta,Pyithu,ဦးသောင်းထိုက်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,42188,2015,3374,m,လပွတ္တာ
Ayeyarwady Region,Labutta,Labutta,Pyithu,ဦးလောရင့်သိန်းအောင်,ကရင်ပြည်သူ့ပါတီ,2380,2015,152,m,လပွတ္တာ
Ayeyarwady Region,Labutta,Labutta,Pyithu,ဒေါက်တာအေးကြူ,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,73397,2015,3768,f,လပွတ္တာ
Ayeyarwady Region,Labutta,Labutta,Pyithu,ဦးထွန်းသိန်း,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,4688,2015,204,m,လပွတ္တာ
Ayeyarwady Region,Labutta,Labutta,Pyithu,ဦးမြင့်ဆွေ,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,3526,2015,171,m,လပွတ္တာ
Ayeyarwady Region,Pyapon,Pyapon,Pyithu,ဦးစိုးနိုင်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,44058,2015,3512,m,ဖျာပုံ
Ayeyarwady Region,Pyapon,Pyapon,Pyithu,ဦးဝင်းထွဋ်,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,69235,2015,3134,m,ဖျာပုံ
Ayeyarwady Region,Pyapon,Pyapon,Pyithu,ဦးအေးဆက်,တစ်သီးပုဂ္ဂလ,1239,2015,23,m,ဖျာပုံ
Ayeyarwady Region,Pyapon,Pyapon,Pyithu,ဦးအောင်ဌေးကျော်,အမျိုးသားတိုးတက်ရေးပါတီ,1580,2015,87,m,ဖျာပုံ
Ayeyarwady Region,Pyapon,Pyapon,Pyithu,ဦးဇော်မြင့်,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,2143,2015,71,m,ဖျာပုံ
Ayeyarwady Region,Pyapon,Pyapon,Pyithu,ဒေါ်ယဥ်ယဥ်သန်း,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,2516,2015,123,f,ဖျာပုံ
Yangon Region,Yangon (North),Shwepyithar,Pyithu,ဦးဝင်းတင်,အမျိုးသားဒီမိုကရေစီပါတီသစ်,461,2015,13,m,ရွှေပြည်သာ
Yangon Region,Yangon (North),Shwepyithar,Pyithu,ဦးဉာဏ်လင်း,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,102016,2015,2113,m,ရွှေပြည်သာ
Yangon Region,Yangon (North),Shwepyithar,Pyithu,ဦးတင်မောင်ဦး,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,25164,2015,1961,m,ရွှေပြည်သာ
Yangon Region,Yangon (North),Shwepyithar,Pyithu,ဦးအေးကျော်,ရခိုင်အမျိုးသားပါတီ,2371,2015,75,m,ရွှေပြည်သာ
Yangon Region,Yangon (North),Shwepyithar,Pyithu,ဒေါ်ချိုချိုပြုံး,ညီညွတ်သောဒီမိုကရက်တစ်ပါတီ(UDP),682,2015,12,f,ရွှေပြည်သာ
Yangon Region,Yangon (North),Shwepyithar,Pyithu,ဦးထွန်းဝင်း,တစ်သီးပုဂ္ဂလ,240,2015,16,m,ရွှေပြည်သာ
Yangon Region,Yangon (North),Shwepyithar,Pyithu,ဦးအောင်မျိုးအေး,အမျိုးသားတိုးတက်ရေးပါတီ,2346,2015,164,m,ရွှေပြည်သာ
Yangon Region,Yangon (North),Shwepyithar,Pyithu,ဦးကိုကိုနိုင်,မြန်မာနိုင်ငံတောင်သူလယ်သမားဖွံ့ဖြိုးတိုးတက်ရေးပါတီ,1458,2015,57,m,ရွှေပြည်သာ
Mandalay Region,Meiktila,Meiktila,Pyithu,ဒေါ်ခင်ဝိုင်းကြည်,အမျိုးသားဒီမိုကရေစီအင်အားစုပါတီ,4936,2015,236,f,မိတ္ထီလာ
Mandalay Region,Meiktila,Meiktila,Pyithu,ဒေါက်တာမောင်သင်း,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,88933,2015,7381,f,မိတ္ထီလာ
Mandalay Region,Meiktila,Meiktila,Pyithu,ဒေါက်တာဝင်းစိုးဦး,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,56642,2015,2635,f,မိတ္ထီလာ
Mandalay Region,Meiktila,Meiktila,Pyithu,ဦးခင်ကိုလတ်,ညီညွတ်သောဒီမိုကရက်တစ်ပါတီ(UDP),2852,2015,171,m,မိတ္ထီလာ
Kayah State,Bawlake,Hpasawng,Pyithu,ဦးစိုင်းရွှေထွန်း,တိုင်းရင်းသားစည်းလုံးညီညွတ်ရေးပါတီ,303,2015,49,m,ဖားဆောင်း
Kayah State,Bawlake,Hpasawng,Pyithu,ဦးစိုင်းလုံပေါင်း,ရှမ်းတိုင်းရင်းသားများဒီမိုကရက်တစ်ပါတီ,149,2015,16,m,ဖားဆောင်း
Kayah State,Bawlake,Hpasawng,Pyithu,ဦးနန်းလွင်,အမျိုးသားတိုးတက်ရေးပါတီ,157,2015,12,m,ဖားဆောင်း
Kayah State,Bawlake,Hpasawng,Pyithu,ဒေါ်နန်းထွေးသူ,အမျိုးသားဒီမိုကရေစီအဖွဲ့ချုပ်ပါတီ,2296,2015,175,f,ဖားဆောင်း
Kayah State,Bawlake,Hpasawng,Pyithu,ဦးရဲထွဋ်တင်,ပြည်ထောင်စုကြံ့ခိုင်ရေးနှင့်ဖွံ့ဖြိုးရေးပါတီ,1623,2015,422,m,ဖားဆောင်း
Kayah State,Bawlake,Hpasawng,Pyithu,ဒေါ်နော်လူဒီး,လူမျိုးပေါင်းစုံဒီမိုကရေစီပါတီ(ကယားပြည်နယ်),404,2015,32,f,ဖားဆောင်း
